id,sentence1,sentence2,paraphrase_type_ids,sentence1_segment_location,sentence2_segment_location,sentence1_tokenized,sentence2_tokenized
17cf00c8-1a24-4577-abe0-63a0322dfc1d,"According to the Merchant Marine Ministry, the 37-year-old ship is registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands.",The Baltic Sky is a 37-year-old ship registered to Alpha Shipping Inc. based in the Pacific Ocean nation of Marshall Islands.,"[6, 18, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 0]","[18, 18, 18, 18, 18, 18, 18, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['According', 'to', 'the', 'Merchant', 'Marine', 'Ministry', ',', 'the', '37-year-old', 'ship', 'is', 'registered', 'to', 'Alpha', 'Shipping', 'Inc.', 'based', 'in', 'the', 'Pacific', 'Ocean', 'nation', 'of', 'Marshall', 'Islands', '.']","['The', 'Baltic', 'Sky', 'is', 'a', '37-year-old', 'ship', 'registered', 'to', 'Alpha', 'Shipping', 'Inc.', 'based', 'in', 'the', 'Pacific', 'Ocean', 'nation', 'of', 'Marshall', 'Islands', '.\n']"
616c7fed-a93d-47e5-9886-6a4d208328d9,"The indictment ``strikes at one of the very top targets in the drug trafficking world,'' said U.S. Attorney Marcos Jimenez.","The newly unsealed 32-count indictment alleges money laundering and conspiracy and ""strikes at one of the very top targets in the drug-trafficking world,"" Jiménez said.","[4, 6, 26, 25, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4, 4, 25, 25, 25, 25, 25, 25, 26, 26, 25]","[0, 25, 25, 25, 0, 25, 25, 25, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 26, 0, 0]","['The', 'indictment', '``', 'strikes', 'at', 'one', 'of', 'the', 'very', 'top', 'targets', 'in', 'the', 'drug', 'trafficking', 'world', ',', ""''"", 'said', 'U.S.', 'Attorney', 'Marcos', 'Jimenez', '.']","['The', 'newly', 'unsealed', '32-count', 'indictment', 'alleges', 'money', 'laundering', 'and', 'conspiracy', 'and', '``', 'strikes', 'at', 'one', 'of', 'the', 'very', 'top', 'targets', 'in', 'the', 'drug-trafficking', 'world', ',', ""''"", 'Jiménez', 'said', '.\n']"
ddad99a6-385f-425b-aace-c9446538f3a4,Former company chief financial officer Franklyn M. Bergonzi pleaded guilty to one count of conspiracy on June 5 and agreed to cooperate with prosecutors.,"Last week, former chief financial officer Franklyn Bergonzi pleaded guilty to one count of conspiracy and agreed to cooperate with the government's investigation.","[7, 5, 25, 29, 30]","[29, 25, 29, 29, 29, 7, 7, 7, 29, 29, 29, 29, 29, 29, 29, 0, 0, 0, 29, 29, 29, 29, 29, 5, 29]","[29, 29, 29, 25, 25, 25, 25, 7, 7, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 5, 5, 5, 5, 25]","['Former', 'company', 'chief', 'financial', 'officer', 'Franklyn', 'M.', 'Bergonzi', 'pleaded', 'guilty', 'to', 'one', 'count', 'of', 'conspiracy', 'on', 'June', '5', 'and', 'agreed', 'to', 'cooperate', 'with', 'prosecutors', '.']","['Last', 'week', ',', 'former', 'chief', 'financial', 'officer', 'Franklyn', 'Bergonzi', 'pleaded', 'guilty', 'to', 'one', 'count', 'of', 'conspiracy', 'and', 'agreed', 'to', 'cooperate', 'with', 'the', 'government', ""'s"", 'investigation', '.\n']"
fec1debf-8479-43b8-8a33-b69d7b7ecad7,"Jail warden Gene Fischi said said Selenski and Bolton broke their 12-inch-by-18-inch cell window, threw a mattress to the ground and shimmied down the rope to a second-story roof.","Warden Gene Fischi said the two inmates broke a 12-by-18-inch cell window, threw a mattress to the ground, and clambered down the makeshift rope to a second-story roof.","[6, 6, 5, 16, 25, 25, 29, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Jail', 'warden', 'Gene', 'Fischi', 'said', 'said', 'Selenski', 'and', 'Bolton', 'broke', 'their', '12-inch-by-18-inch', 'cell', 'window', ',', 'threw', 'a', 'mattress', 'to', 'the', 'ground', 'and', 'shimmied', 'down', 'the', 'rope', 'to', 'a', 'second-story', 'roof', '.']","['Warden', 'Gene', 'Fischi', 'said', 'the', 'two', 'inmates', 'broke', 'a', '12-by-18-inch', 'cell', 'window', ',', 'threw', 'a', 'mattress', 'to', 'the', 'ground', ',', 'and', 'clambered', 'down', 'the', 'makeshift', 'rope', 'to', 'a', 'second-story', 'roof', '.\n']"
5092191f-867e-43fb-ad14-0c715b9500ba,"These days, even death penalty proponents in the Legislature say they are solidly outnumbered by opponents.","These days, death-penalty backers in the legislature acknowledge that they are outnumbered.","[4, 4, 5, 5, 25, 25, 25, 25, 29]","[0, 0, 0, 25, 4, 4, 5, 0, 0, 4, 5, 0, 0, 25, 0, 0, 0, 0]","[25, 25, 25, 4, 5, 25, 25, 4, 5, 25, 25, 25, 25, 25]","['These', 'days', ',', 'even', 'death', 'penalty', 'proponents', 'in', 'the', 'Legislature', 'say', 'they', 'are', 'solidly', 'outnumbered', 'by', 'opponents', '.']","['These', 'days', ',', 'death-penalty', 'backers', 'in', 'the', 'legislature', 'acknowledge', 'that', 'they', 'are', 'outnumbered', '.\n']"
064187a8-be2d-4d9d-841a-2819ce980892,"ABC broadcast a special ""World News Tonight"" report out of Washington anchored by Ted Koppel.","Partly as a result, ABC chose to broadcast its special report out of Washington with Ted Koppel as anchor.","[6, 3, 25, 25, 25, 29]","[25, 25, 6, 0, 25, 25, 25, 25, 25, 0, 25, 25, 25, 3, 0, 25, 25, 25]","[25, 25, 25, 25, 25, 0, 25, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['ABC', 'broadcast', 'a', 'special', '``', 'World', 'News', 'Tonight', ""''"", 'report', 'out', 'of', 'Washington', 'anchored', 'by', 'Ted', 'Koppel', '.']","['Partly', 'as', 'a', 'result', ',', 'ABC', 'chose', 'to', 'broadcast', 'its', 'special', 'report', 'out', 'of', 'Washington', 'with', 'Ted', 'Koppel', 'as', 'anchor', '.\n']"
4af18e8f-404a-4d46-b769-11f351fd5b82,Blagojevich reiterated his stance Wednesday to not prop up the budget with a gambling expansion.,Governor Rod Blagojevich said he would not balance the state budget with gambling revenues.,"[6, 6, 6, 25, 25, 25, 29, 28]","[6, 6, 0, 0, 25, 0, 0, 6, 6, 25, 25, 25, 25, 25, 25, 25]","[25, 6, 6, 6, 0, 0, 0, 6, 25, 25, 25, 25, 0, 0, 25]","['Blagojevich', 'reiterated', 'his', 'stance', 'Wednesday', 'to', 'not', 'prop', 'up', 'the', 'budget', 'with', 'a', 'gambling', 'expansion', '.']","['Governor', 'Rod', 'Blagojevich', 'said', 'he', 'would', 'not', 'balance', 'the', 'state', 'budget', 'with', 'gambling', 'revenues', '.\n']"
7aaa3bdb-c070-44ae-943c-e6976ab54735,"A rebel who was captured said more than 2,000 insurgents were involved in the attack.","A captured rebel said 2,100 combatants had been involved in the offensive.","[7, 5, 5, 1, 18, 29]","[29, 29, 18, 18, 18, 29, 7, 7, 7, 5, 1, 1, 29, 29, 5, 29]","[29, 18, 29, 29, 7, 5, 1, 1, 1, 29, 29, 5, 29]","['A', 'rebel', 'who', 'was', 'captured', 'said', 'more', 'than', '2,000', 'insurgents', 'were', 'involved', 'in', 'the', 'attack', '.']","['A', 'captured', 'rebel', 'said', '2,100', 'combatants', 'had', 'been', 'involved', 'in', 'the', 'offensive', '.\n']"
42a4abab-7f7d-487a-99e9-9e3b3cebbd10,"Bashir felt he was being tried by opinion not on the facts, Mahendradatta told Reuters.","Bashir also felt he was being tried by opinion rather than facts of law, he added.","[6, 6, 5, 25, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 6, 6, 25, 25, 25, 6, 5, 25, 25]","[0, 25, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 25, 25, 0, 6, 5, 0]","['Bashir', 'felt', 'he', 'was', 'being', 'tried', 'by', 'opinion', 'not', 'on', 'the', 'facts', ',', 'Mahendradatta', 'told', 'Reuters', '.']","['Bashir', 'also', 'felt', 'he', 'was', 'being', 'tried', 'by', 'opinion', 'rather', 'than', 'facts', 'of', 'law', ',', 'he', 'added', '.\n']"
c7e980f7-d033-42d4-a8fb-16269b7281a5,"""When I talked to him last time, did I think that was the end-all - one conversation with somebody?","When I talked to him last time, did I think it was the end-all?","[6, 25, 25, 29, 21]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 25, 25, 25, 25, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['``', 'When', 'I', 'talked', 'to', 'him', 'last', 'time', ',', 'did', 'I', 'think', 'that', 'was', 'the', 'end-all', '-', 'one', 'conversation', 'with', 'somebody', '?']","['When', 'I', 'talked', 'to', 'him', 'last', 'time', ',', 'did', 'I', 'think', 'it', 'was', 'the', 'end-all', '?\n']"
5c752d38-5c6a-4df2-a0cb-7baceeb1bfc4,"Crohn's disease causes inflammation of the intestine and symptoms include diarrhea, pain, weight loss and tiredness.","Symptoms include chronic diarrhoea, abdominal pain, weight loss and extreme tiredness.","[4, 25, 25, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4, 25, 25, 25, 25, 25, 25, 25, 25]","[0, 0, 25, 4, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0]","['Crohn', ""'s"", 'disease', 'causes', 'inflammation', 'of', 'the', 'intestine', 'and', 'symptoms', 'include', 'diarrhea', ',', 'pain', ',', 'weight', 'loss', 'and', 'tiredness', '.']","['Symptoms', 'include', 'chronic', 'diarrhoea', ',', 'abdominal', 'pain', ',', 'weight', 'loss', 'and', 'extreme', 'tiredness', '.\n']"
c3075b40-283c-4185-981c-8b947cc0a154,"Elwin Hermanson and the SaskParty would put the future of our Crown corporations — and our economy — at risk,” the platform reads.","Elwin Hermanson and the Sask. Party would put the future of our Crown corporations - and our economy - at risk.""","[4, 25, 29, 21]","[29, 29, 29, 29, 4, 29, 29, 29, 29, 29, 29, 29, 29, 0, 29, 29, 29, 0, 29, 29, 25, 29, 25, 25, 25, 0]","[25, 25, 25, 25, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 29, 29, 29, 29, 29, 25, 25, 0, 25]","['Elwin', 'Hermanson', 'and', 'the', 'SaskParty', 'would', 'put', 'the', 'future', 'of', 'our', 'Crown', 'corporations', '—', 'and', 'our', 'economy', '—', 'at', 'risk', ',', '”', 'the', 'platform', 'reads', '.']","['Elwin', 'Hermanson', 'and', 'the', 'Sask', '.', 'Party', 'would', 'put', 'the', 'future', 'of', 'our', 'Crown', 'corporations', '-', 'and', 'our', 'economy', '-', 'at', 'risk', '.', ""''\n""]"
3cb364f9-8f5b-4d5e-b760-2a85bbb247bf,"The other 18 people in the building, including Harrison's ex-girlfriend, were not injured, police spokesman Don Aaron said.","The other 18 people inside the building - two visitors and 16 employees, including Harrison's ex-girlfriend - escaped unharmed, Aaron said.","[6, 6, 6, 6, 25, 25, 29, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['The', 'other', '18', 'people', 'in', 'the', 'building', ',', 'including', 'Harrison', ""'s"", 'ex-girlfriend', ',', 'were', 'not', 'injured', ',', 'police', 'spokesman', 'Don', 'Aaron', 'said', '.']","['The', 'other', '18', 'people', 'inside', 'the', 'building', '-', 'two', 'visitors', 'and', '16', 'employees', ',', 'including', 'Harrison', ""'s"", 'ex-girlfriend', '-', 'escaped', 'unharmed', ',', 'Aaron', 'said', '.\n']"
5eb12d96-18bd-46f6-8d5d-01403592531f,"However, George Heath, a Fort Campbell spokesman, said shortly after the attack that Akbar had ""an attitude problem"".","However, a Fort Campbell spokesman, said that Akbar had ""an attitude problem.""","[25, 25, 29]","[0, 0, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['However', ',', 'George', 'Heath', ',', 'a', 'Fort', 'Campbell', 'spokesman', ',', 'said', 'shortly', 'after', 'the', 'attack', 'that', 'Akbar', 'had', '``', 'an', 'attitude', 'problem', ""''"", '.']","['However', ',', 'a', 'Fort', 'Campbell', 'spokesman', ',', 'said', 'that', 'Akbar', 'had', '``', 'an', 'attitude', 'problem', '.', ""''\n""]"
62c864a7-a2be-40b7-8ae6-5341c8d1d1a8,Blue chips edged lower by midday on Wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months.,U.S. stocks fell in early morning trade on Wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months.,"[29, 30]","[30, 30, 30, 30, 30, 30, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[30, 30, 30, 30, 30, 30, 30, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Blue', 'chips', 'edged', 'lower', 'by', 'midday', 'on', 'Wednesday', 'as', 'a', 'wave', 'of', 'profit', 'warnings', 'drained', 'some', 'of', 'the', 'optimism', 'that', 'has', 'driven', 'a', 'rally', 'over', 'the', 'past', 'three', 'months', '.']","['U.S.', 'stocks', 'fell', 'in', 'early', 'morning', 'trade', 'on', 'Wednesday', 'as', 'a', 'wave', 'of', 'profit', 'warnings', 'drained', 'some', 'of', 'the', 'optimism', 'that', 'has', 'driven', 'a', 'rally', 'over', 'the', 'past', 'three', 'months', '.\n']"
1eb5083f-8109-4924-bfe4-149db726298f,Sweeney said he would formally announce the formation of the new union on Wednesday in Detroit.,Sweeney is to formally announce the campaign in a speech Wednesday in Detroit.,"[6, 6, 6, 11, 25, 25, 29]","[25, 25, 6, 6, 25, 6, 6, 6, 6, 6, 6, 6, 11, 11, 25, 25, 25]","[6, 6, 6, 25, 6, 6, 6, 25, 25, 25, 11, 25, 25, 25]","['Sweeney', 'said', 'he', 'would', 'formally', 'announce', 'the', 'formation', 'of', 'the', 'new', 'union', 'on', 'Wednesday', 'in', 'Detroit', '.']","['Sweeney', 'is', 'to', 'formally', 'announce', 'the', 'campaign', 'in', 'a', 'speech', 'Wednesday', 'in', 'Detroit', '.\n']"
18a96b81-5df0-4df2-9159-394d4029054f,"Tech stocks were hurt by a sour forecast from Sun Microsystems, which was viewed as a bad omen for the upcoming quarterly earnings season.",A sour forecast from Sun Microsystems Inc. SUNW.O put more pressure on Wall Street before the quarterly earnings season.,"[6, 6, 6, 13, 14, 25, 25, 25, 29]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 25, 25, 25, 25, 25, 25, 25, 25, 6, 0, 25, 0, 0, 0, 0]","[25, 25, 25, 25, 14, 14, 14, 14, 14, 25, 14, 14, 14, 14, 6, 25, 25, 25, 25, 25]","['Tech', 'stocks', 'were', 'hurt', 'by', 'a', 'sour', 'forecast', 'from', 'Sun', 'Microsystems', ',', 'which', 'was', 'viewed', 'as', 'a', 'bad', 'omen', 'for', 'the', 'upcoming', 'quarterly', 'earnings', 'season', '.']","['A', 'sour', 'forecast', 'from', 'Sun', 'Microsystems', 'Inc.', 'SUNW.O', 'put', 'more', 'pressure', 'on', 'Wall', 'Street', 'before', 'the', 'quarterly', 'earnings', 'season', '.\n']"
7c41dbf8-c342-4cc1-8730-a7a0b2859f6b,"Early Wednesday, the benchmark 10-year US10YT=RR had lost 16/32 in price, driving its yield up to 3.33 percent from 3.26 percent late Tuesday.","Further out the curve, the benchmark 10-year note US10YT=RR shed 26/32 in price, taking its yield to 3.27 percent from 3.17 percent.","[5, 6, 11, 25, 25, 29, 30, 30, 30, 30]","[29, 29, 29, 25, 25, 25, 25, 5, 5, 30, 25, 25, 25, 6, 25, 25, 11, 11, 30, 25, 25, 30, 25, 25, 25, 25]","[29, 29, 29, 29, 29, 25, 25, 25, 25, 25, 5, 30, 25, 25, 25, 6, 25, 25, 11, 30, 25, 25, 30, 25, 25]","['Early', 'Wednesday', ',', 'the', 'benchmark', '10-year', 'US10YT=RR', 'had', 'lost', '16/32', 'in', 'price', ',', 'driving', 'its', 'yield', 'up', 'to', '3.33', 'percent', 'from', '3.26', 'percent', 'late', 'Tuesday', '.']","['Further', 'out', 'the', 'curve', ',', 'the', 'benchmark', '10-year', 'note', 'US10YT=RR', 'shed', '26/32', 'in', 'price', ',', 'taking', 'its', 'yield', 'to', '3.27', 'percent', 'from', '3.17', 'percent', '.\n']"
ac859cff-6468-4f4a-8ce2-9cd4cc3ffd99,"Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said it appeared to have veered from its flight path because of the fog.","Volodymyr Gorbanovsky, deputy general director of the plane's owners, Mediterranean Airlines, said initial information indicated it had veered from its flight path because of fog.","[25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 0, 0, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 25, 25, 25, 25, 25, 25, 0, 0, 0, 25, 25, 25, 25, 25, 25, 25, 25]","['Volodymyr', 'Gorbanovsky', ',', 'deputy', 'general', 'director', 'of', 'the', 'plane', ""'s"", 'owners', ',', 'Mediterranean', 'Airlines', ',', 'said', 'it', 'appeared', 'to', 'have', 'veered', 'from', 'its', 'flight', 'path', 'because', 'of', 'the', 'fog', '.']","['Volodymyr', 'Gorbanovsky', ',', 'deputy', 'general', 'director', 'of', 'the', 'plane', ""'s"", 'owners', ',', 'Mediterranean', 'Airlines', ',', 'said', 'initial', 'information', 'indicated', 'it', 'had', 'veered', 'from', 'its', 'flight', 'path', 'because', 'of', 'fog', '.\n']"
6b99d81d-5ee8-4808-b319-6e5364181705,The findings were published in the July 1 issue of the Annals of Internal Medicine.,The findings are being published today in the Annals of Internal Medicine.,"[6, 1, 25, 29, 30]","[29, 29, 1, 1, 25, 25, 0, 0, 25, 6, 29, 29, 29, 29, 29, 29]","[25, 25, 1, 1, 1, 29, 6, 25, 25, 25, 25, 25, 25]","['The', 'findings', 'were', 'published', 'in', 'the', 'July', '1', 'issue', 'of', 'the', 'Annals', 'of', 'Internal', 'Medicine', '.']","['The', 'findings', 'are', 'being', 'published', 'today', 'in', 'the', 'Annals', 'of', 'Internal', 'Medicine', '.\n']"
f50d6938-44c5-4b23-9cd6-1d7b7fca36ab,"Douglas Robinson, a senior vice president of finance, will take over as chief financial officer on an interim basis.","Douglas Robinson, CA senior vice president, finance, will fill the position in the interim.","[5, 6, 11, 25, 29, 28]","[25, 25, 25, 11, 11, 11, 11, 11, 11, 25, 25, 5, 5, 5, 6, 6, 6, 29, 29, 29, 29, 25]","[29, 29, 29, 25, 11, 11, 11, 11, 11, 29, 29, 5, 6, 6, 0, 0, 0, 29]","['Douglas', 'Robinson', ',', 'a', 'senior', 'vice', 'president', 'of', 'finance', ',', 'will', 'take', 'over', 'as', 'chief', 'financial', 'officer', 'on', 'an', 'interim', 'basis', '.']","['Douglas', 'Robinson', ',', 'CA', 'senior', 'vice', 'president', ',', 'finance', ',', 'will', 'fill', 'the', 'position', 'in', 'the', 'interim', '.\n']"
e4c84052-75f7-45dd-b62d-b64e994778aa,"He was charged with attempting to provide material support and resources to terrorists, and dealing arms without a licence.","Lakhani, 68, is charged with attempting to provide material support and resources to terrorists and acting as an arms broker without a license.","[4, 1, 25, 29, 28, 21]","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]","[4, 25, 25, 25, 1, 1, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 28, 28, 28, 28, 28, 29, 29, 29, 29]","['He', 'was', 'charged', 'with', 'attempting', 'to', 'provide', 'material', 'support', 'and', 'resources', 'to', 'terrorists', ',', 'and', 'dealing', 'arms', 'without', 'a', 'licence', '.']","['Lakhani', ',', '68', ',', 'is', 'charged', 'with', 'attempting', 'to', 'provide', 'material', 'support', 'and', 'resources', 'to', 'terrorists', 'and', 'acting', 'as', 'an', 'arms', 'broker', 'without', 'a', 'license', '.\n']"
c712b19b-d3aa-47c1-9cd3-aa0ad9947cf4,The industry's largest association is urging its members not call the more than 50 million home and cellular numbers on the list.,"Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.","[7, 7, 5, 1, 2, 25, 25, 29]","[7, 7, 7, 7, 7, 1, 1, 25, 25, 25, 2, 25, 7, 7, 7, 7, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 7, 7, 7, 7, 1, 25, 25, 2, 25, 2, 25, 7, 7, 7, 25, 25, 25, 25, 25]","['The', 'industry', ""'s"", 'largest', 'association', 'is', 'urging', 'its', 'members', 'not', 'call', 'the', 'more', 'than', '50', 'million', 'home', 'and', 'cellular', 'numbers', 'on', 'the', 'list', '.']","['Meantime', ',', 'the', 'Direct', 'Marketing', 'Association', 'said', 'its', 'members', 'should', 'not', 'call', 'the', 'nearly', '51', 'million', 'numbers', 'on', 'the', 'list', '.\n']"
39f46a4b-4d8a-4598-9464-644bf02e25cc,"After about three hours of negotiations, the gunman released the hostages after authorities delivered on his request for soft drinks.","After about three hours of negotiations, the gunman released the hostages when authorities delivered on his request for a six-pack of soda.","[6, 5, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 5, 5, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 25, 0, 5, 0]","['After', 'about', 'three', 'hours', 'of', 'negotiations', ',', 'the', 'gunman', 'released', 'the', 'hostages', 'after', 'authorities', 'delivered', 'on', 'his', 'request', 'for', 'soft', 'drinks', '.']","['After', 'about', 'three', 'hours', 'of', 'negotiations', ',', 'the', 'gunman', 'released', 'the', 'hostages', 'when', 'authorities', 'delivered', 'on', 'his', 'request', 'for', 'a', 'six-pack', 'of', 'soda', '.\n']"
