id,sentence1,sentence2,similarity
f97243de-4bd6-4a44-9f3b-8d7f37856e49,Plane Crash Site Search Called off for the Night,Tour De France Pack Sets off for Stage 15,0.0
99961f31-f717-4db2-9f89-bed139dc4d53,"in early may 2002 officials from the philippines, malaysia and indonesia signed an anti-terrorism agreement to share airline passenger lists and other intelligence.","in early may 2002 the philippines, malaysia and indonesia signed an agreement to share terrorism intelligence.",3.6
e6dfec7d-aafd-46f6-9cdd-b31aeaed06db,Syria welcomes Iran's nuclear deal,"Iran, six world powers clinch breakthrough nuclear deal",3.0
54cc155f-0da1-4ddc-83a0-796a46a213c9,"Volcano erupts in Indonesia -100,000 evacuated and airports closed",Volcanic eruption closes 3 airports,3.0
de1bcc81-7170-44b3-b179-1e1b7120b6fc,A woman is cutting potato.,A woman is riding a horse.,0.75
1ac43e07-883d-4921-a1f2-7d533bddd542,"Gilroy police and FBI agents described Gehring as cooperative, but said Saturday that he had revealed nothing about what had happened to the children.","Saturday, officials in California described Gehring as cooperative — but said he has revealed nothing about what has happened to the children.",3.8
cc9055bc-dfc5-400f-83fd-3005e6a8b1a2,A man is cleaning a fish on a kitchen counter.,A man is playing a flute.,0.8
c74a65ea-d714-4bba-82c7-c911b481f7ad,A doctor prescribes medicine to a patient.,A doctor prescribes a medicine.,4.4
37c72c27-4a99-4d7b-8833-736f09f52d35,You are on the right path.,You're right on about the sample definition.,0.0
33962ef4-e3f5-4293-ab99-bfffbdc51098,Two dogs fighting in the snow.,Two dogs play in the snow.,3.2
8c345f28-0098-4a76-8e3e-2cd88443cf63,"Former South African Archbishop Desmond Tutu said Sunday he did not see what ""all the fuss"" was over appointing a gay bishop, but urged homosexual clergy to remain celibate.","South Africa's Nobel laureate Archbishop Desmond Tutu says he does not understand all the fuss about appointing a gay bishop, but he has urged homosexual clergy to remain celibate.",4.5
15b89987-94dd-40eb-870c-fd849c8a9ea0,"The new policy gives greatest weight to grades, test scores and a student's high school curriculum.","Academic achievement -- including grades, test scores and high school curriculum -- are given the highest priority.",4.5
7ee8a83e-6042-41f1-a384-6693c7d16ca7,Thai protesters break into army headquarters,Thai protesters storm army headquarters,4.6
b2020b7f-35c0-469f-987b-f6ea7c398c7d,"While waiting for a bomb squad to arrive, the bomb exploded, killing Wells.",The bomb exploded while authorities waited for a bomb squad to arrive.,3.25
cbb2a0df-51a8-4ca6-a80c-691a2716c5ba,ALTHOUGH SATELLITE INTENSITY ESTIMATES FROM TAFB AND SAB ARE ONLY T./,SUBJECTIVE DVORAK INTENSITY ESTIMATES FROM TAFB AND SAB INCREASED TO  KT.,2.0
937c2a4c-5f7a-414d-878a-fda03258e05e,Cuba's 'Ladies' to pick up EU prize 8 years late,Cuba's 'Ladies' to Pick Up EU Prize 8 Years Later,5.0
540aafd9-6f5a-42a7-86a3-a20b2a7043eb,The couple is sitting near the water in lawn chairs.,The boy hops from one picnic table to the other in the park.,0.0
6fc5a81a-aae5-4872-908b-d3bba5511084,Syrian rebels move command from Turkey to Syria,Free Syrian Army moves headquarters from Turkey to Syria,3.8
f989dbfb-197c-4876-9e98-e0fdcf5a21c5,"It exploded in his hands, but the former Italian prime minister was unhurt.",The letter bomb sent to Prodi exploded in his hands but he was unhurt.,3.6
17f4bc6d-02a3-4e86-bdf3-efced5c8d6f4,He arrives later this week on the first state visit by a US President.,Mr Bush arrives on Tuesday on the first state visit by an American President.,3.0
8fd393f6-dd78-4adf-bcdb-5dbfc316c8ca,Rupee down 8 paise vs dollar in early trade,Rupee up 22 paise against dollar in early trade,1.8
d8dbbcbd-33b2-4f34-a427-fbc9467dfb55,Here is my advice based on my personal experience pumping breastmilk for twin boys for a full year.,"I understand that the first 3 days are the most important, so much so it is vital you do it then.",0.4
3b81c148-7625-46cf-a7bf-d70881548504,2 Traffic Accidents Leave 47 Dead in China,3 traffic accidents leave 56 dead in China,2.4
449c399c-5d7c-4288-a208-19c150f91f9f,Is it possible for a match to get tie even after applying D/L method?,"Yes, it's possible for a match to get tie after applying the D/L method.",4.0
cb8c0560-381b-4a50-a14d-1df9c09f0ef1,"This led to the recovery of the 270-kilogram Cancuen altar, announced on Wednesday by the Vanderbilt University in Nashville and the National Geographic Society.","This led last month to the recovery of the 600-pound Cancun altar, Vanderbilt University in Nashville and the National Geographic Society announced Wednesday.",3.25
7694e0a9-b333-4385-9f14-55053c7a145d,A small boy is playing with a dog.,A baby is playing with a dog.,3.75
27e49f70-1df4-4e89-809f-1d86a280941f,Two birds interacting in the grass,Two dogs play with each other outdoors.,0.2
812896e0-ad46-4496-975c-6db7869ca62e,Large silver locomotive engine in a shed.,The silver train is parked in a station.,2.6
ae3cb58b-6856-4dd4-bb6f-b04f7de28568,Governor Gray Davis estimated yesterday that the fires could cost nearly $2 billion.,State officials estimated the cost at nearly $2 billion.,3.5
474435dc-044a-49ea-947f-3d3833f13778,A television in a messy room with several bookcases.,"A room with a television, stereo and bookshelf.",3.2
bd9bea24-aa56-45cd-9d5c-8db26324dcfe,A man is pouring rice a roni into a pan.,A man poured ric-a-roni into a pan.,3.8
a331894a-c4bd-48b9-924f-e67ad24f478b,Putin claims victory in Russia's presidential election,Putin wins disputed Russian presidential election,4.4
51f6fc60-666e-4a76-8c0e-9cb0b305ebf1,Children are playing in a swimming pool while two adult men watch them.,Children play in a pool while adults look on.,4.6
d32058f1-b4e4-4eed-b9d7-d086f08b8bdc,Death toll from Egypt protests rises to 49,Death toll from Egypt violence rises to 638,3.2
0e6df313-e51d-4c99-8aa4-45883f82bd42,Agriculture ministers from more than one hundred nations are expected to attend the three-day Ministerial Conference and Expo on Agricultural Science and Technology sponsored by the U.S. Department of Agriculture.,U.S. Agriculture Secretary Ann Veneman kicks off the three-day Ministerial Conference and Expo on Agricultural Science and Technology on Monday.,3.75
9feac507-a537-48ea-95bd-4003a0c57dfe,Chinese lunar rover lands on moon,China lands robot rover on moon,5.0
3ce3db92-4957-4010-bcc0-133b8d98b613,I think he'd be better for American business interests overall.,Would he be better for American society?,1.6
b3eda331-96d7-48bc-b49d-6445fd22c818,A woman wearing a pink shirt jumps in the air with her arms and legs spread to her sides.,A man wearing suspenders and sunglasses leaps up in the air with his arms and legs spread out to the side.,2.4
da537fcd-2fe8-48b4-b251-63de43210616,"Joining Boston on Monday were the Massachusetts communities of Watertown, Saugus and Framingham.","Along with Boston, Watertown, Saugus and Framingham also are going smoke-free Monday.",3.0
0c890cae-43ba-4acf-b6f6-c958a25998af,A man plays a guitar.,A man is playing a guitar.,5.0
52e932cb-adb1-4051-b600-c6617f1c266b,California governor declares drought emergency,California governor declares drought emergency as wildfires continue to burn,3.6
b306744c-1361-4da4-876c-7a4bcd870348,"The film is the second of a trilogy, which will wrap up in November with The Matrix Revolutions.","""Reloaded"" is the second installment of a trilogy; ""The Matrix Revolutions"" is slated for debut in November.",3.833
05f35518-e13d-49d3-93c2-62561edc7ff2,I didn't say we had gotten soft since / Rand.,I said YOU had gotten soft.,1.2
466293df-9f07-4bf4-bbfd-bd5b455ce924,"On the upside, Coca-Cola Co. (nyse: KO - news - people) reported higher profit for the quarter early on Thursday, helped by European demand.","Coca-Cola Co. (KO) reported higher profit for the quarter, helped by European demand, early on Thursday.",4.6
2bd78e16-c845-4ea4-be5a-75a11ab3704e,A man is dancing on the ceiling.,A man is dancing on the ceiling of a room.,4.8
cfb7be0e-e65c-4e4b-ab0f-5f80c5fec2e5,"Is it in the food supply?"" says David Ropeik, director of risk communication at the Harvard Center for Risk Analysis.","""It's not zero,"" said David Ropeik, director of risk communication at the Harvard Center for Risk Analysis.",1.75
fb6a472c-029f-4148-81eb-933b1b7f8cd9,"the indian government has prohibited direct or indirect export and import of all items, materials, goods and technology that could contribute to iran's enrichment-related, reprocessing or heavy water-related activities.","india has prohibited direct or indirect export and import of all items, materials, goods and technology that could contribute to iran's nuclear weapons delivery systems.",3.2
c1b4a03b-e9a7-4e9b-bb6e-23c6ce639f36,Miliband pledges to strengthen minimum wage,Portugal-China to strengthen scientific research ties,0.0
c7638770-8836-4f38-a4b8-f694cb2f938a,A man is playing guitar.,Smeone is laying down.,0.0
b8c822db-5ced-4ac0-b9d5-c7eb6c734772,Three guys in speedos have their feet up on the railing of a boat getting a tan.,A few men on the deck are dropping another man into the water,1.6
b4a58671-d909-4364-ac44-e3e1189691d4,Headlines in major Iranian newspapers on Dec 30,Headlines in major Iranian newspapers on July 6,2.2
93c40569-7611-4883-9183-05d059655347,"The two-year note US2YT=RR fell 5/32 in price, taking its yield to 1.23 percent from 1.16 percent late on Monday.","The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday.",2.0
2cc39c86-f5e5-414d-b012-79d91f738d37,A dog swims through the water.,A dog wearing a cape is running through the snow.,1.4
f69ab87f-5173-43cd-8386-62a6ba1a4b0c,A lion cub tries to climb a fence.,A lion tries to climb over a wall.,2.75
9683df20-ba8b-4e65-9e1a-b70bcc0eee20,"The dollar was at 116.92 yen against the yen , flat on the session, and at 1.2891 against the Swiss franc , also flat.","The dollar was at 116.78 yen JPY= , virtually flat on the session, and at 1.2871 against the Swiss franc CHF= , down 0.1 percent.",3.2
e41f0796-36cd-4047-85fc-3bb062db28ff,A boy is playing a key-board.,A little boy is playing a keyboard.,4.8
19acea96-86c0-45bd-8fd4-09086550bb9c,A man is fishing in the river.,A man is singing while walking down the sidewalk.,0.8
d8663ecd-88f6-48c0-8afa-aed0b7e37de6,A woman is chopping up garlic.,The woman is dicing garlic.,4.8
38ea6768-1c9d-495f-847f-f9f89e2bdbfa,Ban Ki-moon to Review Syria Chemical Arms Accord,Ban to review Syria chemical arms accord,3.6
5340da0d-472f-4bd8-98fd-83cb0accbdc6,A man is reading an email.,A person opening a banana.,0.0
20f06c7e-c7f4-44e4-be29-5e4492a4efcf,"Yes, twins can develop their own language, but it's not a given.","Here's what I saw with my fraternal twins: While learning to speak, all children develop some of their own dialect.",2.6
8f3a881e-e0f8-4296-8968-7b47b1807e38,"Site Finder has been visited 65 million times since its introduction, Galvin said.","Through Sunday, Sept. 21, Site Finder has been visited over 65 million times by Internet users.",3.8
1ac41c05-bdab-43ee-9ea1-9f9175e1ca73,Publisher acquitted in privacy case,PBS publishes new guidelines on impartiality,0.4
4ae00c4f-1316-4281-8a7e-8cfb95351dc0,A technical stop is for the benefit of the PLANE.,"Usually it's a refuelling stop, and you just sit on the plane.",2.6
23dd70ed-90a6-427d-a239-0cb117bde9b2,Neymar powers Brazil into last 16,Neymar powers Brazil into World Cup last 16,4.4
520328e7-4d7b-4d17-aedb-c69a171920da,A monkey is swinging from limb to limb.,A monkey is swinging from tree to tree.,3.4
a4f9e161-5416-4fb5-8f10-7f7281c3bc0d,A passenger jet sits on a runway.,A large passenger jet flying close to the ground.,1.8
f1312e77-5632-4c77-ba5c-3070c87bd3f5,A man is playing flute.,A man is dancing.,0.2
f6768af8-9867-4fb3-bde8-bbe74c0c236e,A man is breaking water jugs.,A woman is peeling garlic.,0.2
0441ba4d-c639-4e2c-b0fb-dacbf71e565e,A woman is bathing into bath-tub.,A woman is taking a bath.,4.4
46e2cd42-aac5-43df-8144-f55d922cc815,Trade newspaper Variety up for sale,Hollywood trade publication Variety put up for sale,4.0
09103d22-5cb3-4c83-806b-01bfc40444f7,Nigeria plane crash: No survivors,4 Chinese among Nigeria plane crash victims,2.6
e5883267-3212-42b1-8702-7348ad4b05a2,an indian government official spoke on condition of anonymity.,the official spoke on condition of anonymity.,3.4
b00d4426-9a09-4a05-a140-f3175721a727,A little girl and a little boy hold hands on a shiny slide.,A little girl in a paisley dress runs across a sandy playground.,0.4
c22a9f31-845d-4f7b-a0fe-f0520d1a6212,A woman is slicing big pepper.,A man is playing an instrument.,0.0
b61e6041-7902-475e-b29f-c00ae58e0491,Select images from Bangladesh building collapse,At least 200 killed in Bangladesh building collapse,1.4
4f80f8b9-0c79-468b-b3b9-593aef80b4e5,A man in a gray suit locking up a bicycle,A man and a woman standing on a city street.,0.4
a9365b4e-a35e-4930-8dcf-89cf6057b6bd,My guess is that means your cat only marginally likes the food you're feeding him.,Some researchers believe domestic cats never really mentally grow up completely and they always look at you like their mom.,0.6
7b03f3f0-c49b-44ac-883d-cee05002c77b,"""We are expending all available resources toward the investigation,"" said Assistant U.S. Attorney Todd Greenberg, a counterterrorism prosecutor in Seattle.","""We are aware of the situation,"" said Assistant US Attorney Todd Greenberg, a counter-terrorism prosecutor in Seattle.",2.667
ce188869-aa91-4a7f-b891-52fe0b60e801,Microsoft has identified the freely distributed Linux software as one of the biggest threats to its sales.,The company has publicly identified Linux as one of its biggest competitive threats.,3.4
6d9ce312-9881-4966-a02b-3af82f547a3f,A doubly decker red bus driving down the road.,A red double decker bus driving down a street.,5.0
2cf32019-f045-4344-8958-a062fd132760,India Ink: Image of the Day: July 2,India Ink: Image of the Day: March 4,3.0
5682da29-c56d-4910-b70a-e7d125d7ec8b,Five cows are grazing beside the road.,Several sheep grazing in the field.,1.0
6544d729-f609-49b8-85ab-107d6b53630d,A dog is pawing at a fly in the carpet before it.,The dog played with a bug on the carpet.,3.6
c2330bde-b0a0-4aa0-9c40-689244636f48,Colourful support at World Cup in Brazil,Merkel to attend World Cup final,1.2
f2bea004-8d55-4c9e-b390-fc09f37af93d,Woman in blue shift dress cutting into food.,A woman in a blue dress cuts a cake.,3.8
fae521d5-9375-4c29-9d5a-3df6c6619ffc,a man working at the steel mill,A man working in a foundry.,3.4
5e87584b-0ea9-411d-bcd4-f12b83c55913,the problem isn't who has money.,the problem is who doesn't have money.,2.4666667
5e3f633b-559c-4bc1-be56-5d4b3219e335,A black and white cow standing in a grassy field.,A blue jay standing in a grassy field.,0.6
1f30c531-e3d7-4e6e-8fc9-136f92072296,north korean officials are suspected of building nuclear weapons.,north korea is currently in the process of dismantling its nuclear weapons program.,2.0
7ea6def5-7e4f-4d1e-b1d5-b6371c5276a8,The company is highlighting the addition of .NET and J2EE support to its Enterprise Application Environment (EAE) with the new mainframe.,"The company is also adding .Net and J2EE support to its Enterprise Application Environment development toolset, Sapp said.",4.0
